Code;ForecastDate;ForecastType;ForecastStart;ForecastEnd;PrecipitationProbability;WeatherConditions;PrecipitationType;ExpectedPrecipitationAmount;MinimumTemperature;MaximumTemperature;WindDirection;WindSpeed;PrecipitationAmountDay;Notes;global_id
632891;25.05.2020 05:42;трехчасовой прогноз;25.05.2020 09:00;25.05.2020 12:00;;;дождь;;16;18;;;;Днем без существенных осадков 0-0,2 мм. Температура 16…18 градусов. Ветер юго-западный 3-8 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 7…9 градусов. Ветер слабый, менее 5 м/сек.;1036646646
633087;26.05.2020 05:42;трехчасовой прогноз;26.05.2020 09:00;26.05.2020 12:00;;;дождь;;17;19;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура 17…19 градусов. Ветер северо-восточный 3-8 м/сек. Ночью временами небольшой дождь 1-3 мм. Температура 7…9 градусов. Ветер северный 6-11 м/сек.;1036771522
633296;27.05.2020 06:02;трехчасовой прогноз;27.05.2020 09:00;27.05.2020 12:00;;;без осадков;;16;18;;;;Днем местами кратковременный дождь 0-3 мм. Температура 16…18 градусов. Ветер переменный 2-7 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 8…10 градусов. Ветер западный 3-8 м/сек.;1036886177
633492;28.05.2020 06:15;трехчасовой прогноз;28.05.2020 09:00;28.05.2020 12:00;;;без осадков;;20;22;;;;Днем без существенных осадков 0-0,2 мм. Температура 20…22 градусов. Ветер южный 3-8 м/сек. Во второй половине ночи местами кратковременный дождь, возможна гроза 0-5 мм. Температура 11…13 градусов. Ветер восточный 3-8 м/сек.;1037054634
633677;29.05.2020 05:39;трехчасовой прогноз;29.05.2020 09:00;29.05.2020 12:00;;;дождь;;18;20;;;;Днем дождь, местами сильный, возможна гроза. Количество осадков 10-15 мм, местами до 30 мм. Температура воздуха 18…20 0С. Ветер восточный 5-10 м/сек, при грозе порывы 12-17 м/сек. Ночью кратковременный дождь, возможна гроза 5-10 мм. Температура 13…15 градусов. Ветер юго-восточный 3-8 м/сек.;1037157786
633862;30.05.2020 05:38;трехчасовой прогноз;30.05.2020 09:00;30.05.2020 12:00;;;дождь;;23;25;;;;Днем местами кратковременный дождь 0-5 мм. Температура воздуха 23…25 градусов. Ветер северо-восточный 5-10 м/сек, местами порывы 12-17 м/сек. Ночью дождь 10-25 мм. Температура 11…13 градусов. Ветер северо-восточный 5-10 м/сек, местами порывы 12-17 м/сек.;1037266050
634059;31.05.2020 05:54;трехчасовой прогноз;31.05.2020 09:00;31.05.2020 12:00;;;дождь;;13;15;;;;Днем дождь, местами сильный, возможна гроза 5-17 мм. Температура воздуха 13…15 градусов. Ветер северо-восточный 5-10 м/сек, местами порывы 12-17 м/сек. Ночью местами кратковременный дождь 0-3 мм. Температура 6…8 градусов. Ветер северный 5-10 м/сек.;1037366791
634268;01.06.2020 06:04;трехчасовой прогноз;01.06.2020 09:00;01.06.2020 12:00;;;дождь;;12;14;;;;Днем местами кратковременный дождь 0-3 мм. Температура воздуха 12…14 0С. Ветер северо-восточный 5-10 м/сек, порывы 15 м/сек. Ночью небольшой кратковременный дождь 0-2 мм. Температура 6…8 градусов. Ветер северо-восточный 5-10 м/сек.;1037489182
634453;02.06.2020 05:34;трехчасовой прогноз;02.06.2020 09:00;02.06.2020 12:00;;;дождь;;13;15;;;;"Днем временами дождь 3-10 мм. Температура воздуха 13…15 градусов. Ветер северо-восточный 5-10 м/сек, местами порывы 12-15 м/сек. Ночью местами небольшой кратковременный дождь 
0-2 мм. Температура 10…12 градусов. Ветер северо-восточный 3-8 м/сек.";1037665011
634650;03.06.2020 05:41;трехчасовой прогноз;03.06.2020 09:00;03.06.2020 12:00;;;дождь;;15;17;;;;Днем дождь, местами сильный, возможна гроза 5-10 мм, местами 15 мм. Температура воздуха 15…17 градусов. Ветер северо-восточный 5-10 м/сек, при грозе порывы 12-15 м/сек. Ночью дождь, местами сильный 5-15 мм. Температура 11…13 градусов. Ветер восточный 5-10 м/сек.;1037860614
634847;04.06.2020 05:56;трехчасовой прогноз;04.06.2020 09:00;04.06.2020 12:00;;;без осадков;;18;20;;;;Днем кратковременный дождь 2-5 мм. Температура воздуха 18…20 градусов. Ветер южный 5-10 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 10…12 градусов. Ветер южный 3-8 м/сек.;1037958355
635043;05.06.2020 06:09;трехчасовой прогноз;05.06.2020 09:00;05.06.2020 12:00;;;дождь;;18;20;;;;"Днем кратковременный дождь, местами сильный, местами гроза, возможен град 5-10 мм, местами до 15 мм. Температура воздуха 18…20 градусов. Ветер южный 5-10 м/сек, при грозе порывы 12-15 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 10…12 градусов. Ветер южный 3-8 м/сек.
 В случае поломки деревьев, рекламных щитов, обрывов линий электропередач и др. своевременно устранять аварийные ситуации.";1038657470
635228;06.06.2020 05:26;трехчасовой прогноз;06.06.2020 09:00;06.06.2020 12:00;;;дождь;;20;22;;;;Во второй половине дня местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 20…22 градуса. Ветер южный 3-8 м/сек. Ночью местами кратковременный дождь 0-5 мм. Температура 14…16 градусов. Ветер южный 3-8 м/сек.;1040828083
635425;07.06.2020 05:40;трехчасовой прогноз;07.06.2020 09:00;07.06.2020 12:00;;;дождь;;23;25;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 23…25 градусов. Ветер северный 3-8 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 16…18 градусов. Ветер южный 3-8 м/сек.;1042572877
635621;08.06.2020 05:55;трехчасовой прогноз;08.06.2020 09:00;08.06.2020 12:00;;;без осадков;;25;27;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 25…27 градусов. Ветер юго-восточный 3-8 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 16…18 градусов. Ветер южный 3-8 м/сек.;1042669750
635830;09.06.2020 06:13;трехчасовой прогноз;09.06.2020 09:00;09.06.2020 12:00;;;дождь;;25;27;;;;Днем локальные кратковременные дожди, возможна гроза 0-10 мм. Температура воздуха 25…27 градусов. Ветер юго-восточный 5-10 м/сек, при грозе порывы 12-15 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 16…18 градусов. Ветер юго-восточный 3-8 м/сек.;1042791786
636015;10.06.2020 05:22;трехчасовой прогноз;10.06.2020 09:00;10.06.2020 12:00;;;дождь;;28;30;;;;Днем локальные кратковременные дожди, возможна гроза 0-5 мм. Температура воздуха 28…30 градусов. Ветер юго-восточный 3-8 м/сек, при грозе порывы 12-15 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 16…18 градусов. Ветер слабый, менее 5 м/сек.;1042896507
636211;11.06.2020 05:32;трехчасовой прогноз;11.06.2020 09:00;11.06.2020 12:00;;;дождь;;29;31;;;;Днем сохранится жаркая погода. Локальные кратковременные дожди, местами сильные, грозы 0-10 мм, местами до 15-25 мм. Температура воздуха 29…31 градус. Ветер юго-западный 3-8 м/сек, при грозе порывы 12-15 м/сек. Ночью местами небольшой кратковременный дождь 0-2 мм. Температура 17…19 градусов. Ветер западный 3-8 м/сек.;1043009039
636408;12.06.2020 05:53;трехчасовой прогноз;12.06.2020 09:00;12.06.2020 12:00;;;дождь;;25;27;;;;Днем кратковременный дождь, местами гроза 5-15 мм. Температура воздуха 25…27 градусов. Ветер северо-восточный 5-10 м/сек, при грозе порывы 15-20 м/сек. Ночью кратковременный дождь 10-15 мм. Температура 14…16 градусов. Ветер северо-восточный 5-10 м/сек.;1043133206
636617;13.06.2020 06:08;трехчасовой прогноз;13.06.2020 09:00;13.06.2020 12:00;;;дождь;;18;20;;;;Днем местами кратковременный дождь 0-5 мм. Температура воздуха 18…20 градусов. Ветер северо-восточный 5-10 м/сек, местами порывы 12-15 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 11…13 градусов. Ветер северо-восточный 5-10 м/сек.;1043248752
636802;14.06.2020 05:28;трехчасовой прогноз;14.06.2020 09:00;14.06.2020 12:00;;;без осадков;;19;21;;;;Днем без осадков. Температура воздуха 19…21 градус. Ветер восточный 5-10 м/сек, местами порывы 12-15 м/сек. Ночью без осадков. Температура 11…13 градусов. Ветер северо-восточный 5-10 м/сек.;1043358156
636998;15.06.2020 05:53;трехчасовой прогноз;15.06.2020 09:00;15.06.2020 12:00;;;без осадков;;23;25;;;;Днем без осадков. Температура воздуха 23…25 градусов. Ветер юго-восточный 5-10 м/сек. Ночью без осадков. Температура 14…16 градусов. Ветер слабый, менее 5 м/сек.;1043497487
637195;16.06.2020 05:43;трехчасовой прогноз;16.06.2020 09:00;16.06.2020 12:00;;;без осадков;;28;30;;;;Днем жаркая погода, без осадков. Температура воздуха 28…30 градусов. Ветер слабый, менее 5 м/сек. Ночью без осадков. Температура 16…18 градусов. Ветер слабый, менее 5 м/сек.;1043660515
637403;17.06.2020 06:05;трехчасовой прогноз;17.06.2020 09:00;17.06.2020 12:00;;;без осадков;;28;30;;;;Днем жаркая погода. Без существенных осадков 0-0,2 мм. Температура воздуха 28…30 градусов. Ветер слабый, менее 5 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 17…19 градусов. Ветер слабый, менее 5 м/сек.;1043846547
637588;18.06.2020 05:23;трехчасовой прогноз;18.06.2020 09:00;18.06.2020 12:00;;;дождь;;28;30;;;;Днем жаркая погода. Местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 28…30 градусов. Ветер слабый, менее 5 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 17…19 градусов. Ветер юго-восточный 3-8 м/сек.;1043999000
637774;19.06.2020 05:50;трехчасовой прогноз;19.06.2020 09:00;19.06.2020 12:00;;;дождь;;26;28;;;;Днем местами кратковременный дождь 0-5 мм. Температура воздуха 26…28 градусов. Ветер юго-восточный 3-8 м/сек. Ночью местами небольшой кратковременный дождь 0-2 мм. Температура 17…19 градусов. Ветер слабый, менее 5 м/сек.;1044091857
637983;20.06.2020 06:06;трехчасовой прогноз;20.06.2020 09:00;20.06.2020 12:00;;;дождь;;26;28;;;;Днем жаркая погода. Кратковременный дождь, местами сильный, гроза, возможен град 5-10 мм, местами до 15-30 мм. Температура воздуха 26…28 градусов. Ветер северо-восточный 5-10 м/сек, при грозе порывы 13-18 м/сек. Ночью местами небольшой кратковременный дождь 0-2 мм. Температура 15…17 градусов. Ветер северо-восточный 3-8 м/сек.;1044186531
638169;21.06.2020 06:16;трехчасовой прогноз;21.06.2020 09:00;21.06.2020 12:00;;;дождь;;21;23;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 21…23 градусов. Ветер северо-восточный 5-10 м/сек. Ночью без осадков. Температура 11…13 градусов. Ветер северо-восточный 5-10 м/сек.;1044272265
638354;22.06.2020 05:20;трехчасовой прогноз;22.06.2020 09:00;22.06.2020 12:00;;;дождь;;21;23;;;;Днем без осадков. Температура воздуха 21…23 градуса. Ветер юго-восточный 5-10 м/сек. Ночью местами небольшой кратковременный дождь 0-2 мм. Температура 13…15 градусов. Ветер северо-восточный 3-8 м/сек.;1044366601
638551;23.06.2020 05:28;трехчасовой прогноз;23.06.2020 09:00;23.06.2020 12:00;;;без осадков;;20;22;;;;Днем местами кратковременный дождь 0-10 мм. Температура воздуха 20…22 градуса. Ветер юго-восточный 3-8 м/сек. Ночью без осадков. Температура 12…14 градусов. Ветер слабый, менее 5 м/сек.;1044476853
638748;24.06.2020 05:57;трехчасовой прогноз;24.06.2020 09:00;24.06.2020 12:00;;;без осадков;;25;27;;;;Днем без осадков. Температура воздуха 25…27 градусов. Ветер северный 5-10 м/сек. Ночью без осадков. Температура 12…14 градусов. Ветер северный 3-8 м/сек.;1044538902
638957;25.06.2020 06:08;трехчасовой прогноз;25.06.2020 09:00;25.06.2020 12:00;;;дождь;;25;27;;;;Днем местами кратковременный дождь 0-10 мм. Температура воздуха 25…27 градусов. Ветер северный 5-10 м/сек. Ночью без осадков. Температура 14…16 градусов. Ветер северный 5-10 м/сек.;1044612309
639142;26.06.2020 05:36;трехчасовой прогноз;26.06.2020 09:00;26.06.2020 12:00;;;без осадков;;27;29;;;;Днем без осадков. Температура воздуха 27…29 градусов. Ветер северный 5-10 м/сек. Ночью без осадков. Температура 16…18 градусов. Ветер северо-западный 5-10 м/сек.;1044712781
639351;27.06.2020 06:09;трехчасовой прогноз;27.06.2020 09:00;27.06.2020 12:00;;;без осадков;;30;32;;;;Днем жаркая погода без осадков. Температура воздуха 30…32 градуса. Ветер западный 5-10 м/сек, местами порывы 12-15 м/сек. Ночью без осадков. Температура 18…20  градусов. Ветер западный 3-8 м/сек.;1044834389
639548;28.06.2020 06:11;трехчасовой прогноз;28.06.2020 09:00;28.06.2020 12:00;;;дождь;;26;28;;;;Днем сохранится жаркая погода. Местами кратковременный дождь, возможна гроза 0-10 мм. Температура воздуха 26…28 градусов. Ветер северо-западный 5-10 м/сек, при грозе порывы 12-17 м/сек. Ночью местами небольшой кратковременный дождь 0-5 мм. Температура 12…14 градусов. Ветер слабый, менее 5 м/сек.;1044955317
639740;29.06.2020 05:28;трехчасовой прогноз;29.06.2020 09:00;29.06.2020 12:00;;;без осадков;;21;23;;;;Днем без осадков. Температура воздуха 21…23 градуса. Ветер северо-восточный 5-10 м/сек. Ночью без осадков. Температура 10…12 градусов. Ветер восточный 5-10 м/сек.;1045075141
639937;30.06.2020 06:00;трехчасовой прогноз;30.06.2020 09:00;30.06.2020 12:00;;;без осадков;;22;24;;;;Днем без осадков. Температура воздуха 22…24 градуса. Ветер юго-восточный 5-10 м/сек. Ночью местами кратковременный дождь 0-10 мм. Температура 13…15 градусов. Ветер южный 5-10 м/сек.;1045174988
640124;01.07.2020 06:14;трехчасовой прогноз;01.07.2020 09:00;01.07.2020 12:00;;;без осадков;;24;26;;;;Днем жаркая погода, местами кратковременный дождь 0-3 мм. Температура воздуха 24…26 градусов. Ветер западный 5-10 м/сек. Ночью без осадков. Температура 13…15 градусов. Ветер юго-западный 5-10 м/сек.;1045275321
640309;02.07.2020 05:47;трехчасовой прогноз;02.07.2020 09:00;02.07.2020 12:00;;;дождь;;24;26;;;;Днем сохранится жаркая погода, местами кратковременный дождь 0-10 мм. Температура воздуха 24…26 градусов. Ветер юго-западный 5-10 м/сек, при грозе порывы 12-17 м/сек. Ночью без осадков. Температура 15…17 градусов. Ветер юго-западный 3-8 м/сек.;1045356935
640495;03.07.2020 05:29;трехчасовой прогноз;03.07.2020 09:00;03.07.2020 12:00;;;дождь;;28;30;;;;Днем сохранится жаркая погода, местами кратковременный дождь 0-10 мм. Температура воздуха 28…30 градусов. Ветер юго-западный 5-10 м/сек. Ночью кратковременный дождь 5-14 мм. Температура 16…18 градусов. Ветер северо-западный 3-8 м/сек.;1045427785
640703;04.07.2020 06:03;трехчасовой прогноз;04.07.2020 09:00;04.07.2020 12:00;;;дождь;;26;28;;;;Днем сохранится жаркая погода, кратковременный дождь 5-10 мм. Температура воздуха 26…28 градусов. Ветер северо-западный 5-10 м/сек. Ночью местами кратковременный дождь 0-5 мм. Температура 16…18 градусов. Ветер западный 3-8 м/сек.;1045487594
640888;05.07.2020 05:32;трехчасовой прогноз;05.07.2020 09:00;05.07.2020 12:00;;;дождь;;26;28;;;;Днем сохранится жаркая погода, местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 26…28 градусов. Ветер западный 3-8 м/сек. Ночью без осадков. Температура 16…18 градусов. Ветер юго-западный 3-8 м/сек.;1045542256
641288;07.07.2020 05:48;трехчасовой прогноз;07.07.2020 09:00;07.07.2020 12:00;;;дождь;;29;31;;;;Днем сохранится жаркая погода. Во второй половине дня местами кратковременный дождь, возможна гроза 0-14 мм. Температура воздуха 29…31 градус. Ветер южный 3-8 м/сек, при грозе порывы 12-17 м/сек. Ночью местами кратковременный дождь 0-10 мм. Температура 18…20 градусов. Ветер южный 3-8 м/сек.;1045649262
641103;06.07.2020 06:01;трехчасовой прогноз;06.07.2020 09:00;06.07.2020 12:00;;;без осадков;;28;30;;;;Днем сохранится жаркая погода. Без осадков. Температура воздуха 28…30 градусов. Ветер юго-западный 5-10 м/сек. Ночью без осадков. Температура 18…20 градусов. Ветер юго-западный 3-8 м/сек.;1045649263
641497;08.07.2020 06:03;трехчасовой прогноз;08.07.2020 09:00;08.07.2020 12:00;;;дождь;;26;28;;;;Днем сохранится жаркая погода. Кратковременный дождь, местами сильный, возможна гроза 5-14 мм, местами до 20-30 мм. Температура воздуха 26…28 градусов. Ветер южный 7-12 м/сек, при грозе 15-20 м/сек. Ночью кратковременный дождь, возможна гроза 5-14 мм. Температура 13…15 градусов. Ветер северо-западный 5-10 м/сек.;1045716744
641682;09.07.2020 05:25;трехчасовой прогноз;09.07.2020 09:00;09.07.2020 12:00;;;дождь;;21;23;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 21…23 градуса. Ветер северо-западный 5-10 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 13…15 градусов. Ветер северо-западный 5-10 м/сек;1045773514
641867;10.07.2020 05:19;трехчасовой прогноз;10.07.2020 09:00;10.07.2020 12:00;;;без осадков;;23;25;;;;Днем без осадков. Температура воздуха 23…25 градусов. Ветер западный, юго-западный 5-10 м/сек. Ночью без осадков. Температура 12…14 градусов. Ветер слабый, менее 5 м/сек.;1045850551
642064;11.07.2020 05:55;трехчасовой прогноз;11.07.2020 09:00;11.07.2020 12:00;;;без осадков;;28;30;;;;Днем жаркая погода. Без существенных осадков 0-0,2 мм. Температура воздуха 28…30 градусов. Ветер юго-западный 5-10 м/сек, местами порывы 12-15 м/сек. Ночью местами небольшой дождь 0-2 мм. Температура 18…20 градусов. Ветер юго-западный 3-8 м/сек.;1045944517
642261;12.07.2020 05:37;трехчасовой прогноз;12.07.2020 09:00;12.07.2020 12:00;;;дождь;;28;30;;;;Днем сохранится жаркая погода. Местами кратковременный дождь, возможна гроза. Количество осадков 0-10 мм. Температура воздуха 28…30 градусов. Ветер юго-западный 5-10 м/сек, при грозе порывы 12-17 м/сек. Ночью местами небольшой кратковременный дождь 0-2 мм. Температура 16…18 градусов. Ветер северный 3-8 м/сек.;1046040536
642471;13.07.2020 05:33;трехчасовой прогноз;13.07.2020 09:00;13.07.2020 12:00;;;дождь;;25;27;;;;Днем сохранится жаркая погода. Местами кратковременный дождь, возможна гроза. Количество осадков 0-10 мм. Температура воздуха 25…27 градусов. Ветер северный 5-10 м/сек, при грозе порывы 12-17 м/сек. Ночью местами кратковременный дождь 0-10 мм. Температура 15…17 градусов. Ветер северный 3-8 м/сек.;1046140347
642668;14.07.2020 05:55;трехчасовой прогноз;14.07.2020 09:00;14.07.2020 12:00;;;дождь;;19;21;;;;Днем временами дождь, местами сильный, возможна гроза  5-14 мм, местами 25-35 мм. Температура воздуха 19…21 0С. Ветер северный 6-11 м/сек, местами порывы 16-21 м/сек. Ночью временами дождь, местами сильный 5-14 мм, местами 25-35 мм. Температура 13…15 градусов. Ветер восточный 6-11 м/сек, местами порывы 16-21 м/сек.;1046340236
642865;15.07.2020 05:39;трехчасовой прогноз;15.07.2020 09:00;15.07.2020 12:00;;;дождь;;20;22;;;;Днем временами дождь 3-10 мм. Температура воздуха 20…22 0С. Ветер юго-восточный 5-10 м/сек, местами порывы 12-15 м/сек. Ночью местами кратковременный дождь 0-5 мм. Температура 14…16 градусов. Ветер северный 5-10 м/сек.;1046419750
643061;16.07.2020 05:19;трехчасовой прогноз;16.07.2020 09:00;16.07.2020 12:00;;;дождь;;18;20;;;;Днем местами кратковременный дождь 0-10 мм. Температура воздуха 18…20 0С. Ветер северо-западный 5-10 м/сек. Ночью местами небольшой кратковременный дождь 0-2 мм. Температура 13…15 градусов. Ветер западный 5-10 м/сек.;1046554328
643258;17.07.2020 05:54;трехчасовой прогноз;17.07.2020 09:00;17.07.2020 12:00;;;без осадков;;20;22;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 20…22 0С. Ветер западный, северо-западный 5-10 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 12…14 градусов. Ветер северо-западный 3-8 м/сек.;1046669052
643455;18.07.2020 05:40;трехчасовой прогноз;18.07.2020 09:00;18.07.2020 12:00;;;дождь;;21;23;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 21…23 градуса. Ветер северо-западный 3-8 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 12…14 градусов. Ветер северо-западный 3-8 м/сек.;1046767619
643651;19.07.2020 05:26;трехчасовой прогноз;19.07.2020 09:00;19.07.2020 12:00;;;дождь;;22;24;;;;Днем местами кратковременный дождь 0-5 мм. Температура воздуха 22…24 градуса. Ветер северо-западный 3-8 м/сек. Ночью местами небольшой кратковременный дождь 0-2 мм. Температура 13…15 градусов. Ветер северо-западный 3-8 м/сек.;1046867062
643863;20.07.2020 06:10;трехчасовой прогноз;20.07.2020 09:00;20.07.2020 12:00;;;дождь;;21;23;;;;Днем местами кратковременный дождь 0-10 мм. Температура воздуха 21…23 градусов. Ветер северо-западный 5-10 м/сек. Ночью местами кратковременный дождь 0-5 мм. Температура 13…15 градусов. Ветер западный 3-8 м/сек.;1046957103
644048;21.07.2020 05:40;трехчасовой прогноз;21.07.2020 09:00;21.07.2020 12:00;;;дождь;;22;24;;;;Днем кратковременный дождь 2-10 мм. Температура воздуха 22…24 градуса. Ветер северо-западный 3-8 м/сек. Ночью местами небольшой кратковременный дождь 0-2 мм. Температура 15…17 градусов. Ветер западный 3-8 м/сек.;1047043447
644245;22.07.2020 05:21;трехчасовой прогноз;22.07.2020 09:00;22.07.2020 12:00;;;дождь;;21;23;;;;Днем местами кратковременный дождь 0-14 мм. Температура воздуха 21…23 градуса. Ветер западный 5-10 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 12…14 градусов. Ветер западный 3-8 м/сек.;1047091274
644442;23.07.2020 05:55;трехчасовой прогноз;23.07.2020 09:00;23.07.2020 12:00;;;без осадков;;18;20;;;;Днем местами кратковременный дождь 0-5 мм. Температура воздуха 18…20 градусов. Ветер западный 5-10 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 10…12 градусов. Ветер западный 3-8 м/сек.;1047170870
645216;27.07.2020 05:43;трехчасовой прогноз;27.07.2020 09:00;27.07.2020 12:00;;;дождь;;24;26;;;;Днем местами кратковременный дождь 0-5 мм. Температура воздуха 24…26 градусов. Ветер южный 3-8 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 15…17 градусов. Ветер южный 3-8 м/сек.;1047304582
644638;24.07.2020 05:36;трехчасовой прогноз;24.07.2020 09:00;24.07.2020 12:00;;;дождь;;18;20;;;;Днем местами кратковременный дождь 0-10 мм. Температура воздуха 18…20 градусов. Ветер юго-западный 5-10 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 10…12 градусов. Ветер юго-западный 3-8 м/сек.;1047304583
645032;26.07.2020 06:36;трехчасовой прогноз;26.07.2020 09:00;26.07.2020 12:00;;;без осадков;;23;26;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 23…25 градусов. Ветер южный 3-8 м/сек. Ночью местами небольшой кратковременный дождь 0-1 мм. Температура 13…15 градусов. Ветер южный 3-8 м/сек.;1047304584
644823;25.07.2020 05:22;трехчасовой прогноз;25.07.2020 09:00;25.07.2020 12:00;;;без осадков;;21;23;;;;Днем без осадков. Температура воздуха 21…23 градуса. Ветер юго-западный 3-8 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 13…15 градусов. Ветер слабый, менее 5 м/сек.;1047304585
645413;28.07.2020 05:20;трехчасовой прогноз;28.07.2020 09:00;28.07.2020 12:00;;;дождь;;25;27;;;;Днем сохранится жаркая погода. Местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 25…27 градусов. Ветер южный 3-8 м/сек. Ночью местами кратковременный дождь 0-5 мм. Температура 16…18 градусов. Ветер юго-западный 3-8 м/сек.;1047322509
645622;29.07.2020 06:05;трехчасовой прогноз;29.07.2020 09:00;29.07.2020 12:00;;;без осадков;;27;29;;;;Днем жаркая погода. Местами кратковременный дождь, возможна гроза 0-5 мм. Температура воздуха 27…29 градусов. Ветер юго-западный 5-10 м/сек, местами порывы 12-14 м/сек. Ночью кратковременный дождь, местами сильный 3-10 мм, местами 15 мм. Температура 16…18 градусов. Ветер западный 3-8 м/сек;1047344381
645807;30.07.2020 05:39;трехчасовой прогноз;30.07.2020 09:00;30.07.2020 12:00;;;дождь;;23;25;;;;Днем местами кратковременный дождь 0-5 мм. Температура воздуха 23…25 градусов. Ветер западный 5-10 м/сек, местами порывы 12-14 м/сек. Ночью местами кратковременный дождь 0-2 мм. Температура 14…16 градусов. Ветер западный 5-10 м/сек.;1047370156
645991;31.07.2020 05:17;трехчасовой прогноз;31.07.2020 09:00;31.07.2020 12:00;;;дождь;;18;20;;;;Днем местами кратковременный дождь 0-5 мм. Температура воздуха 18…20 градусов. Ветер западный 5-10 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 11…13 градусов. Ветер западный 5-10 м/сек.;1047467788
646188;01.08.2020 05:53;трехчасовой прогноз;01.08.2020 09:00;01.08.2020 12:00;;;дождь;;19;21;;;;Днем местами кратковременный дождь, возможна гроза 0-10 мм. Температура воздуха 19…21 градус. Ветер северный 5-10 м/сек, при грозе порывы 12-17 м/сек. Ночью местами небольшой кратковременный дождь 0-2 мм. Температура 11…13 градусов. Ветер северо-западный 3-8 м/сек.;1047512577
646385;02.08.2020 05:19;трехчасовой прогноз;02.08.2020 09:00;02.08.2020 12:00;;;дождь;;19;21;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 19…21 градус. Ветер северо-западный 3-8 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 10…12 градусов. Ветер западный 2-7 м/сек.;1047555602
646582;03.08.2020 05:44;трехчасовой прогноз;03.08.2020 09:00;03.08.2020 12:00;;;без осадков;;21;23;;;;Днем без осадков. Температура воздуха 21…23 градуса. Ветер западный 5-10 м/сек. Ночью без осадков. Температура 12…14 градусов. Ветер западный 2-7 м/сек.;1047600584
646779;04.08.2020 05:50;трехчасовой прогноз;04.08.2020 09:00;04.08.2020 12:00;;;без осадков;;24;26;;;;Днем без осадков. Температура воздуха 24…26 градусов. Ветер юго-западный 3-8 м/сек. Ночью без осадков. Температура 14…16 градусов. Ветер южный 3-8 м/сек.;1047641013
646976;05.08.2020 05:25;трехчасовой прогноз;05.08.2020 09:00;05.08.2020 12:00;;;без осадков;;25;27;;;;Днем сохранится жаркая погода. Без осадков. Температура воздуха 25…27 градусов. Ветер южный 3-8 м/сек. Ночью без осадков. Температура 14…16 градусов. Ветер западный 3-8 м/сек.;1047693620
647161;06.08.2020 05:32;трехчасовой прогноз;06.08.2020 09:00;06.08.2020 12:00;;;дождь;;25;27;;;;Днем сохранится жаркая погода. Во второй половине дня местами кратковременный дождь, возможна гроза 0-10 мм. Температура воздуха 25…27 градусов. Ветер юго-западный с переходом на северо-западный 5-10 м/сек, при грозе порывы 13-18 м/сек. Ночью местами небольшой кратковременный дождь 0-2 мм. Температура 14…16 градусов. Ветер северный 5-10 м/сек.;1047743072
647358;07.08.2020 05:53;трехчасовой прогноз;07.08.2020 09:00;07.08.2020 12:00;;;без осадков;;23;25;;;;Днем без осадков. Температура воздуха 23…25 градусов. Ветер северный 5-10 м/сек. Ночью без осадков. Температура 13…15 градусов. Ветер слабый менее 5 м/сек.;1047789779
647555;08.08.2020 05:16;трехчасовой прогноз;08.08.2020 09:00;08.08.2020 12:00;;;дождь;;23;25;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 23…25 градусов. Ветер северный 5-10 м/сек. Ночью без осадков. Температура 13…15 градусов. Ветер северный 3-8 м/сек.;1047847220
